Var1,Var2,Var3,Var4
0.043008599199682,0.0703225478452759,0.0690505571150828,0.423425728413912
0.0266307962278463,0.0615920349352177,0.0470707736223978,0.336553559453631
0.0285473396464943,0.0617277351149816,0.0620268482810938,0.340982805886823
0.0312114474522543,0.0570092245603646,0.0570376443854434,0.336552739824761
0.0370311455730905,0.0455031957447058,0.0763396628655674,0.324524391771539
0.0462023633671582,0.0261166377061557,0.172961175652502,0.299843481030162
0.0715020029595653,0.0236062918511639,0.195935706919969,0.319752103162048
0.0630557413218584,0.0137096130934893,0.242771852166158,0.359871519257068
0.0706592999721446,0.0143985869419465,0.216196981340642,0.37460035610864
0.0728446552618603,0.0225012722638458,0.254224166507554,0.384776539246007
0.0636458382852175,0.0546480023764975,0.231743267442476,0.378288172816406
0.116676462499955,0.0666506208615645,0.247455956570935,0.40277933799194
0.111816153714674,0.0776654178717506,0.279850550531305,0.414369420516577
0.0792180217714312,0.105642303023879,0.270707504721262,0.352849702966875
0.12749844024166,0.119766110057922,0.265669642171574,0.361865779825786
0.13941078846217,0.161731470614189,0.301748138444679,0.374332662730514
0.109148007527453,0.157343080413363,0.358677581541777,0.357506080509731
0.129011562359358,0.163341670012127,0.385617932724754,0.353652622591749
0.171284670447556,0.143940609354255,0.37132472873198,0.330187515852097
0.14383817085602,0.123126595703041,0.359134061188892,0.323878824748028
0.150019137075971,0.108748575363717,0.329562384878011,0.317312550173675
0.147475574364268,0.134277008637795,0.301573692735163,0.326812260091494
0.114883488671829,0.138449507957669,0.349662928484627,0.2864431644498
0.152609297583471,0.0902431053516479,0.380639556597772,0.30280520640876
0.153923577153808,0.143391202861181,0.372148595969405,0.319357699426613
0.173335107195231,0.166341714602221,0.408176304740693,0.288147381076023
0.151355595272013,0.120257956881548,0.420346509140557,0.288658417094805
0.132931492845446,0.11202163694588,0.458185843475281,0.275129225345703
0.144624246642864,0.120121614013889,0.43412835130686,0.304772692617656
0.149906968298058,0.101568471612929,0.452314054744242,0.308410079223563
0.21462369846986,0.101207369216989,0.428575787056312,0.333074717485287
0.205551693674703,0.112621948490406,0.413552333386026,0.280169466682411
0.286126881474474,0.145330637299421,0.436198162810709,0.28742397972924
0.337311135583711,0.106546585012084,0.438063578703486,0.243170554199685
0.267911434977653,0.0833817799028273,0.448999883287002,0.250854185884352
0.206963586085182,0.0717786744509811,0.431107289275511,0.226266179559321
0.187746458183851,0.0778948306235278,0.460097802880612,0.249773308281366
0.182577537851156,0.113773032507355,0.457440236537805,0.220571095080375
0.184194342351937,0.176021333451837,0.482615627758596,0.224076853059014
0.214845639698574,0.20309642617958,0.475394819355613,0.229891726687961
0.190110050513869,0.233080976884636,0.454328289401611,0.22205093987813
0.166812990813102,0.22826676226354,0.44194625567931,0.283256312032462
0.161771386535477,0.225106908945476,0.446165973812465,0.325722618744931
0.162765783466099,0.197161042266562,0.462914551864281,0.301452373302748
0.173683199317155,0.215667993769166,0.452333955787845,0.228736540091382
0.211917082599662,0.261071806189707,0.477300138725158,0.152226351292126
0.235017533569598,0.307053555953672,0.475471092461099,0.127664775865676
0.173772603124181,0.296175867991689,0.480160069748462,0.0756022707035542
0.199247058600623,0.302893815155647,0.472735851294434,0.0728429955393621
0.229191851567875,0.323570406381251,0.4832874433747,0.0899856099077457
0.252653693050974,0.303257480130748,0.471754026238575,0.132600746037998
0.299591249131415,0.310201295706067,0.476647825385616,0.152290808299527
0.310028031200136,0.32121226026787,0.481091027891073,0.133292758350746
0.285140712845217,0.337246238819512,0.483345448067247,0.0973255225028155
0.279091150200278,0.314880137363937,0.491188334685926,0.133553704690987
0.190687641077235,0.357697955940491,0.486905203000663,0.130510239793091
0.208471586637459,0.384411490578945,0.497077022133325,0.226858862915703
0.213460260001919,0.306620251780778,0.495885490148056,0.224997944218775
0.19334219352962,0.266608139750882,0.49745301540191,0.205097174839692
0.172069918491585,0.254478391924674,0.49748264598579,0.187200148150824
0.138869902336961,0.18273788887752,0.496256429292088,0.239602956740123
0.139412491064581,0.239655386534985,0.494964023750802,0.21496549511703
0.15329884361888,0.248322412908144,0.496097679780489,0.22710441742979
0.144660458946233,0.271756981492236,0.49475834790897,0.311243911183875
0.131350661356293,0.230430420048787,0.497946206487805,0.330395644620734
0.132378074361295,0.237948367801903,0.498048704744253,0.336850728346652
0.129275031443887,0.299215585420422,0.496788344303761,0.37251323668849
0.104660213968973,0.323318710447765,0.496198181257124,0.395691466434762
0.144308066852395,0.347968722390971,0.496479705672779,0.388942995189095
0.160303113944988,0.364880955611662,0.495810412268777,0.398448474853309
0.205749495220892,0.361052645869833,0.49677641823205,0.390084246030482
0.189203443404064,0.323201831159936,0.496028372758446,0.385603073075443
0.153071327686952,0.387872244088445,0.496701702153785,0.359347168418582
0.181635536440262,0.345135648378573,0.498344884867572,0.352929368873988
0.184373810928019,0.357776400405991,0.498016568437396,0.344330877634148
0.160323067297184,0.367710742589415,0.498039229816499,0.367694221015351
0.159109463377706,0.419882261694701,0.499245505417467,0.359875463135782
0.101863769886199,0.409903892489787,0.498676989739456,0.356456613677365
0.134710054339073,0.438801411042706,0.498679504726948,0.394348227021064
0.108766913330962,0.426368252101812,0.499373218950227,0.415992805437634
0.0933720156833249,0.428300403435984,0.498659623917523,0.386608059463244
0.132429564004049,0.440588086524476,0.497062238894835,0.439599900449251
0.108692373823459,0.418798554383297,0.493025532859892,0.463012127588678
0.100179359243699,0.429542736383846,0.488035976453738,0.445200314297569
0.0899964752268232,0.457683567295367,0.486643362641169,0.446246994061141
0.136727363359487,0.456774147374179,0.467023280788218,0.451285013166379
0.141235330238303,0.482321844341904,0.436666624034487,0.450396001110733
0.111747088830598,0.475161351366341,0.399610917499,0.454332121352626
0.085586619954161,0.491527669528721,0.391019445898986,0.440776351336789
0.134675495556008,0.490514158240312,0.41840520573734,0.447033290682605
0.200629280676762,0.490685465305614,0.41517798833504,0.444003410739498
0.26041706519295,0.484789437171914,0.399469343202044,0.453506707676544
0.214845446004452,0.465412929523152,0.395321078428431,0.464500589330068
0.207947419839599,0.459194428389584,0.442707241551407,0.467065542869133
0.201752568191665,0.464819961229107,0.444081201970827,0.467069786367766
0.213613143166729,0.4722703695911,0.444995932592445,0.480278170119444
0.194142214916685,0.447843539351845,0.447491831143494,0.481072645769293
0.162130993368763,0.405615461520142,0.414477809513291,0.480722681948735
0.149402174987242,0.391918757180949,0.345713484288867,0.478488311830191
0.187159862907768,0.390788732031243,0.273944902913656,0.487297424281596
0.273370319154407,0.442582170150632,0.316491444348927,0.482776891898733
0.281138928764938,0.434384682654304,0.302550867658224,0.483548380321235
0.270926496765081,0.435597502713484,0.279047535775378,0.489571374655767
0.295585125507471,0.449995020961779,0.270454543614048,0.478953220435407
0.277290779289377,0.438489941235506,0.276546862920154,0.467283655049689
0.340965448109792,0.412391336699802,0.307790626672495,0.471163931704811
0.373454127705751,0.367067663671566,0.262803780124963,0.47568944795179
0.332867575751006,0.397847378578964,0.267079743320734,0.474925318104522
0.308520545156058,0.407684131266214,0.295631583211248,0.478209805876397
0.351925512649829,0.440389681847097,0.256468362119802,0.459290979230008
0.362080924358324,0.429124490804497,0.18468625750627,0.45076364497234
0.37183297687522,0.445720628140438,0.194377487310659,0.430310692733917
0.314845899950153,0.471582559926536,0.200708487707162,0.412123803439312
0.321367262895967,0.475741632285525,0.29538122376842,0.364257106356962
0.342734590963886,0.474178571905766,0.29259580479994,0.370056717006782
0.319822200325471,0.451891228090679,0.29122644848007,0.35892251525596
0.283352881604849,0.466745258413471,0.271900824621954,0.376149013599922
0.276026513359839,0.472391110685431,0.314140780020602,0.31917196839954
0.237354832049368,0.461246310309995,0.316693212283764,0.286522415918742
0.235021553336499,0.465934094508665,0.369757943283458,0.313947677105962
0.245436581469525,0.483843613493879,0.380888689981477,0.327595536873647
0.294946375917394,0.484799580015455,0.406857138753418,0.282527470381407
0.300391766580554,0.4849450458969,0.401232143384747,0.308366086763882
0.280137722326615,0.490512441958978,0.403577997154624,0.389395402434232
0.336051720373727,0.489436454257551,0.38930782462395,0.408537125025126
0.360659180525839,0.479864373413727,0.369339035522734,0.425627147889616
0.365668889059874,0.473209759641224,0.304419650722523,0.417076408871258
0.383119384236819,0.478455678947077,0.252301259962601,0.452574534372192
0.366096603176099,0.467585794440517,0.261967063841814,0.436465029788343
0.388581114598578,0.479280907819812,0.248581178344832,0.46254888104258
0.393499923621693,0.479703574847602,0.213132299383613,0.465014353858142
0.407116397833323,0.47910237368612,0.263164492237684,0.47496573304063
0.376683478124011,0.480617824992815,0.293987345195812,0.458364901119762
0.414534654771324,0.47849557837209,0.277806537875965,0.45820219391987
0.421909286659658,0.471298580597252,0.31156618673537,0.443961067490883
0.369667172612007,0.474246999836375,0.269810543005124,0.442512959117307
0.38115940138374,0.483328675809519,0.340370119449807,0.433813019595001
0.412044399359954,0.490934450546732,0.338925445061599,0.456624303731667
0.424053417008391,0.48640774480717,0.360891071753953,0.462953974126888
0.447958289482135,0.489456212508404,0.374980856247355,0.485498316474297
0.464823311828694,0.482189350290621,0.351831166789521,0.490716150654825
0.449692008082771,0.4887014952587,0.382312177425786,0.491117078958885
0.398792589758838,0.487649134056231,0.39710501794144,0.490572748842028
0.436576190678399,0.487650916521421,0.3738167565055,0.475473743758935
0.441430669496779,0.493677423674579,0.378550428921294,0.483151697101056
0.439406833158366,0.482572077833278,0.339364491217731,0.480632871560945
0.429029864137502,0.48194243224732,0.327476765128737,0.477854659743156
0.389811321880459,0.470533858733172,0.272106299076165,0.478644969947123
